"S.c","I.c","R.c","S.m","I.m","R.m","V7","V8","V9"
5.23618899609253e+23,2.11610226322196e+24,9.57029476318044e+23,1.56950982311937e+24,1.38740434304386e+24,1.57228428024531e+24,6.05105772835157e+23,1.56689558582414e+24,1.14945297671308e+24
8.94925193465914e+23,6.75913096952781e+23,5.16102229641008e+23,2.50336114320961e+24,8.96971664763413e+23,9.71188946848918e+23,3.51334022164075e+23,2.02791096762756e+24,1.76708580383379e+24
2.23892192085713e+24,1.48571207470767e+24,5.20274270835435e+23,1.64623162500231e+24,1.66964557239265e+24,1.40163817294197e+24,1.30547340219781e+24,6.41513738570079e+23,2.42911787947247e+24
2.26396679120656e+24,2.29476229102539e+24,1.97640528240365e+24,5.4362327163389e+23,1.92188645680202e+24,1.40718531241813e+24,2.22124854822264e+24,2.13291713295401e+24,8.54449161132899e+23
8.72694683233536e+23,3.92173889334186e+23,1.10780214487985e+24,1.05923157683263e+24,2.32454474863769e+24,1.44687272854843e+24,3.69136907309695e+23,1.15204988644796e+24,1.04166886747411e+24
1.84056626857643e+24,1.58663006317726e+24,1.08254551485592e+24,1.81306770584186e+24,3.62494191408647e+23,1.30189757557988e+24,6.42005905655923e+23,2.48562748600139e+24,1.63961515466231e+24
1.24898120762845e+24,1.00501303781151e+24,2.07234331639192e+24,2.27169781478103e+24,2.34410083836242e+24,2.21060548022569e+24,1.18649687473912e+24,1.58080966281696e+24,5.84362145691948e+23
1.61596276232974e+24,1.15737079233131e+24,2.03814335201871e+24,1.64866910347859e+24,1.74552326831755e+24,6.67247564140394e+23,2.55361611185288e+24,2.47990670360524e+24,1.62600668110842e+24
9.40597683126385e+23,2.04580998648596e+24,3.03802028847242e+23,1.82865386726135e+24,2.49599258055471e+24,5.1296779579651e+23,2.24500506592695e+24,1.38305537783198e+24,2.50761726095372e+24
1.47837196484206e+24,3.53639230395089e+23,1.81381428387594e+24,1.84825783802356e+24,1.6000540934188e+24,1.46603152634758e+24,5.75965330779983e+23,2.56735283108776e+24,6.25556735110615e+23
9.18545997113723e+23,1.12175544586213e+24,1.5214796421558e+24,2.04109318410678e+24,2.41296332350799e+24,1.75596763012966e+24,9.78388742203121e+23,2.36863969183856e+24,7.88180855932447e+23
4.34819393339847e+23,2.16471071666789e+24,3.39645090881069e+23,2.06157711902976e+24,6.98636355005546e+23,7.62417796794896e+23,4.79596025049388e+23,1.76418690765126e+24,1.05088427515024e+24
1.50369404591491e+24,6.18355373145809e+23,9.26357736154886e+23,1.07709635423879e+24,9.02542860976177e+23,2.32823641540135e+24,1.32934447312344e+24,1.13971034744214e+24,1.39545470105091e+24
9.85655529398629e+23,5.3476230282677e+23,2.12908859218253e+24,1.53538247134507e+24,5.20576379673561e+23,1.89903133239338e+24,5.13626186802393e+23,2.15913201907241e+24,9.95312176067122e+23
2.13814015580421e+24,8.85268719329393e+23,1.85423934748687e+24,1.46466626380634e+24,9.92251551943325e+23,1.88336393502949e+24,1.89603043877876e+24,4.05017249191717e+23,2.25894587192225e+24
1.9736872231111e+24,1.1161164492704e+24,7.58380023833265e+23,1.91726221380025e+24,1.68204783052496e+24,2.56070494473894e+24,1.94115849968853e+24,1.39734999416642e+24,1.28784322366236e+24
6.31748367757832e+23,1.23828333925662e+24,1.13512221698311e+24,2.42833261702251e+24,1.45019402329597e+24,1.23639293444735e+24,2.0064601097211e+24,1.71343256711925e+24,2.47523805145307e+24
8.65307901023916e+23,1.68454127966711e+24,1.0868871792489e+24,3.55793321974246e+23,1.12666057862264e+24,2.25244932338045e+24,1.03669350598002e+24,9.23247571549188e+23,2.21573114825048e+24
2.55713755152972e+24,1.49274807611905e+24,1.21515355673507e+24,1.30414635583252e+24,5.09685469321343e+23,8.01564204296949e+23,2.11901644584499e+24,1.20450985038845e+24,1.78380202707371e+24
1.90583427674063e+24,1.37882180277597e+24,3.03538490667392e+23,1.68726139757885e+24,1.17208535381952e+24,6.37223399697267e+23,1.83285322401123e+24,4.8207107482241e+23,2.27877968970396e+24
1.26184658325048e+24,1.40684910311379e+24,1.65799156814575e+24,1.31447225508825e+24,2.00675034565081e+24,2.39732109148077e+24,2.3094983645995e+24,1.24537288311778e+24,2.58642572070797e+24
2.55905728354236e+24,1.92675519410796e+24,1.31118482591858e+24,1.61752586811509e+24,2.58430003217966e+24,8.14954717407208e+23,5.45102782658514e+23,3.92414623763016e+23,7.79707581069676e+23
1.36496001376653e+24,8.38663948839984e+23,1.84465659178326e+24,5.08748105665126e+23,1.86101630362309e+24,1.94720453650671e+24,2.47792222770699e+24,1.49944845500885e+24,1.43986879401463e+24
1.43916764263335e+24,1.79261017551503e+24,2.57905119736116e+24,1.58240075272794e+24,2.05415608559099e+24,7.49584355868946e+23,1.55892003206193e+24,2.42320132942704e+24,1.35883811363326e+24
2.28385043257104e+24,1.42374653038198e+24,1.5121352193561e+24,7.9135813311419e+23,1.14686076473599e+24,2.21247202113269e+24,1.41101861080171e+24,6.5185128200328e+23,1.78635063134468e+24
2.10295027299368e+24,1.97884875926326e+24,1.32592670372492e+24,1.18290333143512e+24,2.4609412244795e+24,6.53649353629777e+23,2.1490030869301e+24,2.26709937662322e+24,1.45297964952519e+24
2.39290348654456e+24,2.38772085043383e+24,1.87149054452481e+24,1.24048778208906e+24,2.23247097588064e+24,9.43373078888231e+23,1.6451009429068e+24,1.58748675113113e+24,1.71719914684263e+24
1.12913939551919e+24,1.73077570655957e+24,4.02846893263966e+23,1.09062752290349e+24,5.70688440585314e+23,1.26700537935416e+24,2.97275332048575e+23,1.53141976525298e+24,3.10707057393157e+23
2.25065252744672e+24,4.85959069688162e+23,1.81654064061272e+24,1.02661036903956e+24,4.17522412101391e+23,1.71080096500085e+24,1.88795848255208e+24,1.37290644215163e+24,9.62800724522546e+23
1.68673742080843e+24,1.28916260255283e+24,1.43258480832653e+24,1.53757187972814e+24,1.73344895397375e+24,1.74046459875105e+24,2.08677561124767e+24,1.46047131925855e+24,2.40682606304418e+24
2.35185040726253e+24,1.90983292306132e+24,2.37192669083942e+24,9.50703125185789e+23,2.42193879996395e+24,2.0131513407798e+24,8.24280613638701e+23,6.82639734088932e+23,1.93650681451836e+24
8.67717572333791e+23,9.16949884514407e+23,7.56137357680422e+23,1.54194641412698e+24,7.66390985632318e+23,1.16489589727492e+24,7.7311807097222e+23,2.34541041356952e+24,6.61275320543114e+23
1.55134102879285e+24,1.74854075017268e+24,1.34329253016063e+24,1.71989351328461e+24,1.98122098116711e+24,1.03398419740859e+24,2.10094348306386e+24,1.61333727901055e+24,6.36545512753982e+23
5.5489824341336e+23,1.3073457693098e+24,2.32979900403458e+24,1.24272757433391e+24,2.69709398811054e+23,1.60296414201684e+24,1.18546706679997e+24,1.08800226664048e+24,4.075488496253e+23
1.43643679510394e+24,1.70115057901499e+24,3.35086679523737e+23,3.07597697291699e+23,4.97334056260376e+23,4.89010740373143e+23,9.40067539924953e+23,2.52542874313119e+24,1.80974644545579e+24
2.39453803120195e+24,1.91353295438962e+24,1.36125875604279e+24,2.14317577225994e+24,2.14461782423146e+24,1.48158529084451e+24,3.30255190465722e+23,1.52869673560658e+24,4.83811638656302e+23
1.21844261192801e+24,7.79340086306172e+23,1.96648187703627e+24,2.28512529354029e+24,1.96386263767827e+24,9.09527178900845e+23,2.34766635056192e+24,2.03065135681104e+24,7.68747506129436e+23
9.6662010652517e+23,2.37648626415746e+24,1.13367317169832e+24,9.28464666252928e+23,2.53076813104511e+24,3.38155111564067e+23,1.77542626078916e+24,9.88457193988773e+23,6.96214262173935e+23
1.68998515875856e+24,1.69902571254186e+24,2.32039968322575e+24,2.45386649803287e+24,1.1007023265933e+24,1.35736347413315e+24,3.66966371887499e+23,2.10940527294125e+24,1.29528962689706e+24
1.36651255908191e+24,9.6002111889767e+23,2.02737607823309e+24,1.48218892891177e+24,1.63592917023909e+24,3.49391240484122e+23,4.9139550991352e+23,1.95814602068248e+24,1.37657472368659e+24
1.07246049106558e+24,1.80560601300619e+24,1.80099476044129e+24,1.75183039233743e+24,1.7972246037566e+24,2.02386103943779e+24,5.91257492705403e+23,3.31691071230222e+23,2.31323262908016e+24
1.04408801882208e+24,1.32443061957494e+24,1.15926027174244e+24,2.29011881180684e+24,9.75231544324685e+23,5.97703008467919e+23,5.8090661781566e+23,1.01334770425912e+24,5.40678137975568e+23
1.66062031110027e+24,4.95775270077445e+23,2.46209256274405e+24,2.06404363120422e+24,2.0220496807191e+24,1.35316927648206e+24,1.16766625620023e+24,2.43729834833152e+24,3.76419368961081e+23
1.76394303222013e+24,4.62817624829257e+23,7.23312283764426e+23,3.41937485431276e+23,1.58975448204485e+24,4.69371126456488e+23,7.38291241223471e+23,4.53516998333973e+23,1.72267553523174e+24
1.16018632469876e+24,2.46885062716521e+24,2.45066478244452e+24,2.50079138031706e+24,6.21215719878509e+23,1.64276690071735e+24,1.73517151394219e+24,6.9310399147277e+23,2.59202225139643e+24
1.90179393621469e+24,1.78071629254758e+24,8.75768284559158e+23,1.31167001715517e+24,4.43207750993514e+23,2.56384642035313e+24,3.24216312630815e+23,1.40409205048844e+24,2.09225336759571e+24
1.65520792109557e+24,1.81851937368066e+24,5.37904550713168e+23,2.55263253225417e+24,2.54466884969031e+24,1.20854925226925e+24,2.34003710288195e+24,1.10949464505122e+24,1.4944893978162e+24
2.23705448309012e+24,4.27796579312398e+23,4.01004539819235e+23,2.31034747619687e+24,7.14735727593694e+23,2.80870625805294e+23,1.24697391940009e+24,1.17647447294077e+24,1.77690693217253e+24
1.60417854722704e+24,7.45560395207065e+23,1.26902804758366e+24,1.21256237142888e+24,2.54973716300987e+24,1.61035648532371e+24,1.32110773551449e+24,2.08112489122519e+24,1.26254690658594e+24
1.39291115853729e+24,6.85354004286277e+23,1.00594306542256e+24,7.28516469991441e+23,1.01800456696123e+24,4.51100648318543e+23,2.10775881260438e+24,8.04472954103362e+23,1.98350621495336e+24
1.99215458001676e+24,2.36406092371405e+24,1.5980165364585e+24,2.50985454257308e+24,2.20872427337436e+24,1.31903848243221e+24,2.91370639394445e+23,1.79152061643571e+24,8.62811293947788e+23
1.25724778003002e+24,1.5943244337152e+24,1.52011797196642e+24,1.13060639386195e+24,1.77852386487963e+24,4.22356973041145e+23,8.30816835961012e+23,3.73124163083484e+23,6.14130036752032e+23
9.52657175668056e+23,2.4164458811358e+24,1.47073111753691e+24,6.67917297670787e+23,1.6500232855594e+24,3.81465934676244e+23,1.79592956747403e+24,1.20962834808045e+24,1.22832083721183e+24
5.73692900634169e+23,1.87570610310341e+24,2.22344964441743e+24,2.45491749769588e+24,2.10544015226628e+24,1.46862712541601e+24,8.74130761681703e+23,2.35924170071054e+24,1.25808311466256e+24
1.28480660311498e+24,1.98720239299454e+24,2.07619049473509e+24,4.12924249492044e+23,9.83437113910764e+23,2.09457956182777e+24,2.11229004694127e+24,1.02336858410075e+24,1.25265408174975e+24
7.84050505359641e+23,1.22087133775147e+24,8.83859149379854e+23,4.74048153998616e+23,9.47309244370808e+23,8.12781060961844e+23,2.04243768957237e+24,8.09252989716396e+23,3.29084554602031e+23
8.98978574312196e+23,8.57422444680289e+23,2.45910568492747e+24,2.18597797144884e+24,9.06848074195293e+23,5.64928268022863e+23,2.0137603978387e+24,1.08318417925471e+24,1.06976272438739e+24
7.76189482311458e+23,1.3363677197707e+24,9.97553671092947e+23,5.96475863484892e+23,1.99660945022382e+24,1.7251266292856e+24,6.87648607235361e+23,5.02996857902322e+23,2.49708065145427e+24
2.31479120930888e+24,2.32296261820397e+24,1.41396508487165e+24,2.73487710792526e+23,1.3682039561267e+24,1.51478696724311e+24,1.11855689482093e+24,5.82832484806274e+23,2.19987864341883e+24
7.53749019242313e+23,3.46402678099152e+23,5.59292610408275e+23,2.04660119982216e+24,1.10443989966819e+24,5.51187175615244e+23,1.19395712455083e+24,2.5043053453306e+24,8.52697434286868e+23
4.37140578025736e+23,2.09664140245103e+24,1.35450886276037e+24,2.18881035089196e+24,2.22621889929975e+24,2.19403279251382e+24,1.20099568194179e+24,7.37018509489457e+23,2.40063248107609e+24
2.33803679974792e+24,2.17243451373451e+24,2.56600589614852e+24,2.18273550826019e+24,2.35325805572041e+24,1.57515589802926e+24,1.80261060434983e+24,1.69742429299682e+24,2.05137170443751e+24
1.77280809938106e+24,1.41499298106672e+24,1.70499968819756e+24,6.73971038891961e+23,9.13517626928786e+23,1.95615931152211e+24,9.77425159984507e+23,5.2709088147106e+23,1.82587329896466e+24
5.88707626454189e+23,1.27408669550442e+24,1.75889938681927e+24,2.40936913797734e+24,6.46440800651745e+23,1.02046344312807e+24,1.33833807245051e+24,1.37172513024165e+24,1.22662459063376e+24
1.54591591710025e+24,6.47345563985961e+23,7.43756902799018e+23,2.0345953178046e+24,8.92687232388048e+23,2.08555498335642e+24,1.93839926236396e+24,7.31950526418035e+23,2.39118831488679e+24
7.99780576912043e+23,1.56460156475525e+24,2.27737326412958e+24,2.30379927998185e+24,3.95475621266179e+23,1.74328190269737e+24,7.59206068380788e+23,2.02061546214065e+24,1.51085063035302e+24
2.43572966427553e+24,2.15302117602855e+24,1.73712353027034e+24,9.56520149990602e+23,1.27740857407092e+24,1.01212458071846e+24,1.72800626965899e+24,2.41159564560382e+24,1.56335341421466e+24
2.30181172352173e+24,1.5379494819634e+24,7.17620430118273e+23,1.0618015000852e+24,4.77481892167056e+23,1.3805162773319e+24,7.24746702351534e+23,1.47342151420773e+24,8.47974659413735e+23
1.41896715014265e+24,3.75069370865858e+23,1.86863906834948e+24,4.39552687866933e+23,1.14325915809008e+24,1.10218408091116e+24,1.03207266642489e+24,1.19612313533987e+24,2.49248411988429e+24
8.06782361717032e+23,1.06571286354674e+24,1.48887845456193e+24,1.70880482150415e+24,2.1876425261464e+24,2.22962863985363e+24,1.89458619442523e+24,6.04221605309389e+23,1.27038455801911e+24
1.23149852646388e+24,3.976272534554e+23,2.04909256800734e+24,3.58029292140032e+23,2.28680907105335e+24,3.43836178598299e+23,1.84162036161319e+24,4.09383116253355e+23,2.62942346144712e+23
2.16183050944035e+24,1.39912249125741e+24,1.9319255812914e+24,4.18512588809477e+23,1.51911237912809e+24,3.88727351126317e+23,1.94576217825831e+24,1.13711899067737e+24,2.53692536707761e+24
7.95154592496478e+23,1.44400453534243e+24,9.31340668272857e+23,1.00148093038175e+24,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000998899584689098,0.00085493911817252,0.000301133869129717
0.000382126635753088,0.000236405146165367,0.0150766625309648,0.000330448033853649,0.000721603882514959,0.000216297919127217,0.000374763153358451,0.000385565671241671,0.000641146576518439
0.000379463160165194,0.000297696800429394,0.00187189602154555,0.000254667830489638,0.000306251992998098,0.000409456680410461,0.000307510176564869,0.000642592466041052,0.000299754692875241
0.000322199580068596,0.000626098960164035,0.000553885811867744,0.000390035768656495,0.000278743292844209,0.000224610299963959,0.000367239531609586,0.00178237304259972,0.000363264288645419
0.000241373751628236,0.000262400222097459,0.000357583491596819,0.00313662529749715,0.000284011312531854,0.000318081692585985,0.000450952090974694,0.000431717531791413,0.000338308103605924
0.00308019206745165,0.00031678323583709,0.000685032684965791,0.000345107772706596,0.000201322800539241,0.000246496020874469,0.000276735500000469,0.000637485237224843,0.000228577267275505
0.000595761934998874,0.000203568000347964,0.000683773399781716,0.000211074369167929,0.000658442604606249,0.000199647959804024,0.0137510106783161,0.000212140227132622,0.000955601637870159
0.000282807743892741,0.000454082591124621,0.000252909392222334,0.00021018902887221,0.00042007662132317,0.00025614010047917,0.00146959392482002,0.000494971982207517,0.000216412865976325
0.000232590577524062,0.00145626824487621,0.000400071136748839,0.000295938505928608,0.000574195411503814,0.000403515957628263,0.00152418098738138,0.000345894841270521,0.000218877024061678
0.000215601024523719,0.000459866754303993,0.000201774506307104,0.000488424873929514,0.00113627541539545,0.000315730395650026,0.00162409470530543,0.000456884623709829,0.00025596539322405
0.000991684422957624,0.000503869172306246,0.000379049927757395,0.00046246315414601,0.000235434806320659,0.0002498161671642,0.000223160869492475,0.000312862980675733,0.000202210959645249
0.00128885594551646,0.000252450532403223,0.00025107323195196,0.000633823263681327,0.000889098741757684,0.000274791650339144,0.000265609113156417,0.00138686302756062,0.000227675381126428
0.000546819429061568,0.000468923311326976,0.000303914452994661,0.000442392841587438,0.0011386811315647,0.000500459886797595,0.00043879599007397,0.000299171697242351,0.000541124498738049
0.000391963804106072,0.00874048358984109,0.00036583011009654,0.000448103434374785,0.00173714687577759,0.000241949603747608,0.000444128725012017,0.000259400192337984,0.000257748929500498
0.00206699005329494,0.000368284541393262,0.00028317790624916,0.000270102294533879,0.00024334967280683,0.00020986292317647,0.000211147675021807,0.0028351703847205,0.000268356534220576
0.000489135730342662,0.000344826907423594,0.000479822512528076,0.000351940774689496,0.000884236869894267,0.000412921158189873,0.00247444375283521,0.000220599854284296,0.000239091201990701
0.00944574134377525,0.000746377066153236,0.000310523021531512,0.000206987257212817,0.000873873310350802,0.000247176444767079,0.000388021999551789,0.000844034437486255,0.000301576984018762
0.000439262561852109,0.000607659254299401,0.000520642185999508,0.000389436231212275,0.000914073487939887,0.000237351373407712,0.00110948479024776,0.000227076799018607,0.00117326093434869
0.000205731810616664,0.000214172281472752,0.000280876461971095,0.000219607852791832,0.00243479776984052,0.000247068498875887,0.000351439286238989,0.000209601270413092,0.000229699169356002
0.00115441693965853,0.000601480761476068,0.000275015977475647,0.000537145735846157,0.000275948194146026,0.0185913796888034,0.000309605701264236,0.00331060657496419,0.000440383732045695
0.000364329216653456,0.000319350619024049,0.00111414715548724,0.000263404305996722,0.00231002519917889,0.000280737932891325,0.00151524840846978,0.00126502950847469,0.000699964907687215
0.000815629049570059,0.000242848581993242,0.000399470190981742,0.0017021055996481,0.00281202213462119,0.00125096608365006,0.000751631425749433,0.000207406067213053,0.000260288604542263
0.000731216370780737,0.000259056789420966,0.000308864598480545,0.000227479305945316,0.000222487866906854,0.000398227816677173,0.000294831474395428,0.000415398880086017,0.00263028355094316
0.000226645888480384,0.0123684481443014,0.0015066621525359,0.00158658181865281,0.000265800597820701,0.000332115352815126,0.000231400400601233,0.000260618843485771,0.00119994347238401
0.00831125012022509,0.000332758802327449,0.000369711655622497,0.00134830791479802,0.00105579734444536,0.000246601759989966,0.000725329675394592,0.000247848800288754,0.00663643094065319
0.00297212182142787,0.000597477564016367,0.000244782435287872,0.000268144712734716,0.000576250184465169,0.00121014677587508,0.000228918675228001,0.000233695841083319,0.000249593673317197
0.000219060727738196,0.000469824436741216,0.000482972407277322,0.00195718151753669,0.000376440762829068,0.000225092717087175,0.000360680855268669,0.000198508779200628,0.000214638664727897
0.000573585056445762,0.000213210475079331,0.000381168361427656,0.00142824641383841,0.00739347803441919,0.000297873462181989,0.000599400115676833,0.000235230580908416,0.00108670883653327
0.000264953522022289,0.00156365338011002,0.000784923532440236,0.000740279627854725,0.000289589655003808,0.000201571340855324,0.00712325899038618,0.000891413877913812,0.00175539528156185
0.00211567346549181,0.000646939867710052,0.00069712610014279,0.000373486517797697,0.000416291615814635,0.00103864572016986,0.000218282738923394,0.000901795516701754,0.000198181666767557
0.000249029016109337,0.000206189018748296,0.00027816600066481,0.000346737283606856,0.000226245271591242,0.00040580188659105,0.000272105217474838,0.000208833533646285,0.000258150014364256
0.00025138473225277,0.000210001806759371,0.000461641721148861,0.000306629185905459,0.00117893422111131,0.000246208535285365,0.000441437300736146,0.000349829096903554,0.00024030978351716
0.0016364868580508,0.00020053132748834,0.000611559736095526,0.000928402892514825,0.000238645641525755,0.00493094178281143,0.000223697638300023,0.000433578860625006,0.000237610274494653
0.00412427403633959,0.000322470712612555,0.00122690724959857,0.000300394331650757,0.000342308068667507,0.000215416164621136,0.000239536469952789,0.000335761435383848,0.000279991518983576
0.000765514509438114,0.000319289233891136,0.000232212784225,0.000478241998929754,0.00180084919413811,0.000217840797036772,0.00106232824878578,0.000208456540722699,0.000286039945567796
