"S.c","I.c","R.c","S.m","I.m","R.m","V7","V8","V9"
0.00172860189531718,0.000177562582216109,0.000384035054899412,0.000193441392672125,0.000112839247384979,0.000138161091329319,0.000155112390156239,0.000357372086545515,0.000128116615526215
0.000333976016404985,0.000114097770153217,0.000383328876840017,0.000118305403045023,0.000369124117766371,0.000111900434920292,0.00775347548971701,0.000118902863153622,0.000535782014265859
0.000158516353017764,0.000254536652460034,0.000141756187496572,0.000117809131428129,0.000235471036511859,0.000143567209419951,0.000824150954453331,0.000277462247627816,0.000121297870127264
0.000130366289368665,0.000816673102119663,0.00022425512850943,0.00016587722396343,0.000321883065251197,0.000226186424530872,0.000854784001949607,0.000193882631042551,0.000122679146076944
0.0001208427956476,0.000257779629019302,0.000113092446028141,0.000273791402545671,0.000637131917346482,0.000176972364838924,0.000910857172560733,0.000256107651374927,0.000143469274518651
0.000556021554806902,0.000282450774913686,0.000212469975656968,0.00025923534432139,0.000131960635685954,0.000140022238660807,0.000125080449083376,0.000175364907933785,0.000113337095187021
0.000722735310872938,0.000141498967166464,0.000140726902636051,0.000355318624353331,0.000498480920659515,0.000154022715753257,0.000148875235997291,0.00077772701581695,0.000127611061465165
0.000306532918773243,0.00026285735467387,0.0001703484390861,0.000247982671992489,0.000638481525103508,0.000280539232659143,0.000245966073086099,0.000167689706372775,0.000303339727669932
0.000219709876287539,0.00491740530877069,0.000205058640438724,0.000251184367211191,0.000974309795971223,0.000135612552167675,0.000248955908949779,0.000145394707976327,0.000144469064553789
0.00115947645901488,0.000206434644819738,0.000158723858267048,0.000151393985667518,0.000136397373663719,0.00011762633514573,0.000118346494171382,0.00159092429977041,0.000150415360912608
0.000274189965844435,0.000193283936908703,0.000268968246370576,0.000197272050904407,0.000495754010149171,0.000231459363147426,0.00138828616302775,0.000123644874836857,0.000134010251960599
0.00531583835050446,0.000418436514621332,0.00017405314283978,0.000116014402834893,0.000489941370278855,0.000138542510559664,0.000217499975474249,0.000473205850474196,0.000169038080271804
0.000246227659320382,0.000340647273274635,0.00029185527002864,0.000218292837773932,0.000512488856967196,0.000133034978958154,0.000622102558634139,0.000127275525304441,0.000657881124183312
0.000115310673235092,0.00012004192023283,0.000157433717995099,0.000123088810364366,0.00136601896108425,0.000138482000266674,0.000196990910021768,0.000117479667544729,0.000128745500511397
0.000647309390325284,0.000337182760362834,0.000154148467944193,0.000301108814294275,0.000154671045596441,0.0105051934697693,0.00017353890010759,0.00185809882077025,0.000246856250476977
0.000204217210342606,0.00017900184773914,0.000624718088407652,0.000147639287459285,0.00129594540461297,0.000157356061649193,0.000849771136334444,0.000709367030123377,0.000392408760291373
0.000457274727363999,0.000136116482521385,0.000223918216331589,0.000954641556171313,0.00157791884147291,0.000701476606636133,0.000421383205578076,0.000116249163287216,0.000145892723078984
0.000409934339976164,0.00014520220752942,0.000173123443853041,0.000127501151188421,0.000124703197914171,0.000223221696418547,0.000165256638554976,0.000232848482245462,0.00147582125530747
0.000127033977820334,0.00696965945297223,0.000844952660517608,0.000889803764948559,0.000148982576650256,0.000186157758544591,0.000129699131075807,0.00014607784443219,0.000672850685748515
0.00467503264568154,0.000186518478520009,0.000207234715608129,0.000756093203436483,0.000591985332180001,0.000138220364559285,0.000406633089747295,0.000138919407198493,0.00373019985188779
0.00166787360257148,0.000334938027286818,0.000137200522756097,0.000150296619771735,0.000323035223868323,0.000678575083380251,0.000128307992532472,0.000130985849771237,0.000139897516929479
0.000122782120706336,0.000263362589461671,0.000270734319333857,0.00109782640897423,0.000211007210691172,0.000126163346257826,0.000202171872523713,0.000111261881292759,0.000120303349133313
0.000321540825486102,0.000119502784602912,0.000213657626526449,0.000800948628417661,0.0041571076827356,0.000166961933103781,0.000336016068377238,0.00013184615600268,0.00060932568183855
0.000148507731087832,0.00087693594879154,0.000440054027526616,0.000415017034800373,0.00016231816078683,0.000112978563881823,0.00400469525019211,0.000499779430619982,0.000984552643101324
0.0011868108011528,0.000362673828346747,0.00039081680275852,0.000209350988995138,0.000233348989622682,0.000582364027745744,0.000122346021165681,0.000505602300519815,0.000111078522573793
0.000139580991321469,0.000115566957161131,0.000155914294902634,0.000194354912832208,0.000126809411564217,0.000227468005428277,0.000152516770500846,0.000117049318339241,0.000144693899361154
0.000140901518291311,0.00011770418536694,0.000258774793716904,0.000171870291198651,0.000661063948495888,0.000137999938132517,0.00024744694098826,0.000196088217985162,0.000134693337191684
0.000917812189714904,0.000112395596213514,0.000342834429562666,0.000520526130075248,0.000133760489803621,0.00276949758436956,0.000125381334655375,0.000243041065830896,0.000133180107667087
0.00231560421215983,0.000180750965043302,0.00068797838633316,0.000168375099683626,0.000191871853553711,0.000120739173213874,0.000134259850250722,0.000188201767476921,0.000156937638642589
0.000429169026219854,0.000178967435422658,0.000130154515793129,0.000268082090879321,0.00101006668144853,0.000122098291960933,0.000595648919505678,0.000116837997831338,0.000160328259729946
0.000251659390484918,0.000236446262032808,0.000487113247005126,0.000176289526103255,0.00230012860185123,0.000205246607195755,0.000651083039582705,0.00297150103432458,0.000264052989942433
0.000190970341791829,0.000462152652334695,0.000422429795643266,0.000124921401941346,0.000227943040111695,0.000630298705075341,0.00205970469433532,0.000744348284372199,0.000140514781020036
0.000210885568604394,0.000136263473905675,0.000389741360851175,0.000151307391317548,0.00012693304228671,0.000628703784801271,0.00315617670250097,0.000568149373914311,0.000260338920717528
0.000163590320226983,0.000401362857560078,0.000278695884087093,0.000272472281497543,0.000117239011917371,0.000315924465688434,0.000290334301969906,0.000188587611336394,0.000186377602496044
0.000395255074475583,0.000239775535206892,0.000376556640539672,0.00013437785295076,0.000136810613434746,0.000906320904937117,0.000245389428733806,0.000112668387801043,0.00155743834825891
0.000196600891612505,0.000262166750056319,0.000160924329617492,0.000116751010421108,0.000434574679025913,0.00444811765633803,0.00138220501493318,0.000239156107447423,0.000328452433318795
0.000216959892531363,0.000475061558930232,0.00025516123086369,0.000131666924413506,0.000185290733660689,0.000520795321945422,0.000133412527949112,0.000159587417769197,0.00174163344179064
0.000113736246664612,0.000189762497277671,0.0001157609822381,0.000469579779052243,0.000157755592317347,0.000183257649735581,0.000197873226326809,0.000170090253727305,0.000405591373980551
0.000194690524689659,0.000448470186711035,0.000129997232501153,0.0005233371522997,0.000203427531907813,0.000791543912346023,0.000213048351967773,0.000332306045855945,0.00013964805644348
0.000810317881628264,0.000223521339242038,0.000169646458321523,0.000238895402969751,0.000187906748590192,0.000123976877418685,0.000119680406175039,0.000528424366406893,0.000570241882803577
0.00241216384494987,0.000125601738302314,0.000459611864637852,0.000361911168006817,0.0011742968650787,0.00111666256490351,0.000159402085884971,0.000142267750328549,0.00015367489121663
0.00038035854704727,0.000144517947365491,0.000963452733925488,0.000181901365817921,0.000122474194642281,0.000717905470726897,0.000128641406124913,0.000470944429585007,0.000449857012905604
0.000244873298038385,0.000147903806482213,0.000122016657148446,0.000121098773543285,0.000258170547825464,0.000121769322463122,0.00218597692800252,0.0016088580768033,0.000110620787344003
0.00015242597090018,0.000435911790152671,0.00035119980733294,0.00105993150834639,0.000137654549793019,0.000161951376339502,0.000119284266622076,0.00030225192219973,0.000159690821941512
0.000187592736049243,0.000298211128522735,0.000397884890601005,0.000114253810994973,0.000116407643120083,0.000144187821116693,0.000188726188588732,0.000201228095491738,0.000182757868868914
0.0002029593199694,0.00150387305035403,0.000885219759641767,0.000186831365860016,0.000237462958380953,0.0019259483663545,0.000116633746270509,0.0032705343023315,0.00636212963231204
0.000112161917725883,0.0057595802719625,0.000184770515141584,0.000195475651008329,0.00183243755013528,0.0001756487174281,0.000132811422588816,0.000165430639996404,0.000928261501160272
0.000306020263519809,0.000215767235257666,0.000111750553405612,0.000597130808220272,0.000181959853787203,0.00112219018476359,0.000424091712591212,0.000527367756923064,0.000325992935598736
0.000167267667920597,0.00195931768508884,0.00122034171780301,0.00069264165949028,0.000161710941719664,0.000172206639280223,0.000128193907317972,0.00011137726796976,0.0027349407510601
0.000379149021524808,0.00019862258899825,0.000123814244573915,0.00020140946173635,0.000210194910064706,0.000200008653442062,0.000139127892317939,0.000179879575258152,0.00053453533780143
0.00072961913000014,0.000127158607716256,0.000896960796538806,0.000234626711677429,0.000135732271975641,0.000120497072142761,0.000298306668215104,0.000349874913618299,0.000187394921948854
0.000276450119439577,0.000378465176511385,0.00268832179013736,0.000110059046927907,0.00017974842941491,0.000364281588037665,0.000416465788226056,0.000219716739225025,0.000531675825385474
0.00013769991820014,0.000446993838857411,0.000374854359058971,0.000946040465940796,0.00014376160342111,0.000584577454131439,0.000285644823436896,0.000129614275724246,0.000207519266096306
0.000172625934278973,0.000195710539793599,0.000182346948823846,0.000163681064984172,0.000140170945318874,0.000162501240424483,0.000162721132635113,0.000513762298792176,0.000117163123082684
0.000461456563496326,0.000111115333437724,0.000219062548025646,0.000171499044162029,0.000206641948940943,0.000134042216713954,0.000169184553007956,0.000176976133900432,0.00831214883868372
0.000296432789707824,0.000272726344131141,0.000144940935235108,0.000455443085519637,0.000199101803904249,0.00016402249780433,0.000110907041682802,0.000309279583395839,0.000486351678761298
0.00047672245006918,0.000163118968211818,0.000110315583460546,0.000124683754142785,0.000153048974747773,0.000572272354453352,0.000129916871023195,0.000369969661757497,0.000141268768974411
0.000118597499610642,0.000155437654829795,0.000184133994835166,0.00125934185386942,0.000551621391908028,0.000126045833035297,0.000509137068943417,0.000183943502412163,0.000121675806838577
0.00198647919744465,0.000432297243495581,0.000130725779761854,0.000136862047942169,0.00011816193849986,0.000265641063033186,0.00033694528754042,0.000110532829465465,0.000183051467819312
0.000180378586755022,0.00209667504396756,0.000232331843702617,0.000796067778056212,0.000121892448221394,0.00153509781708386,0.000152810666405009,0.000374307681267,0.000373004772278717
0.000149613306258745,0.000507666610964093,0.00107557835568077,0.00102888906008821,0.000167475189772183,0.000150135463422901,0.000326644621293755,0.000135847490352362,0.002230565221274
0.000175246191257027,0.000128497007566754,0.000119114842743829,0.00180557883085314,0.000299807011959522,0.000211365656344376,0.000111549136843621,0.00140434684800648,0.000320138938162847
0.000111811822178318,0.00036488056026048,0.000155323781436179,0.000480657410906919,0.000222638986805735,0.000292948279611997,0.000443718638870811,0.000613956385439291,0.000726504402841531
0.000150801806132309,0.000806173239660472,0.000143177895122276,0.000159973584805213,0.00671864396514481,0.000181359986885155,0.000319187518672395,0.000403305693398469,0.000311591555238813
0.000178506896366814,0.000149516737511821,0.000113689268816631,0.000120375154969104,0.000176598161223824,0.000400064355968114,0.00038635806104114,0.000502566968736161,0.00250159486091363
0.000155783577123385,0.000935117807823213,0.000228461396740135,0.000366713078442215,0.000250583268896681,0.000331013484264521,0.000110766997474368,0.000436800487666952,0.000281315418016506
0.000124514065535007,0.00035641618056693,0.000138778331683106,0.000126603684447371,0.000111436775162387,0.000396922383358778,0.00016062281102382,0.000161192764217365,0.000115108772845969
0.000116132925431727,0.000192819624084964,0.000149777959582144,0.000171200115872464,0.000587979966989883,0.000183542336722912,0.000146251501036651,0.000112574903155779,0.000339389753485705
0.000226932904233702,0.000753098080573457,0.00351804670988077,0.000353969472587969,0.000129288387177743,0.000114884279150891,0.000215280241073346,0.000330147063474766,0.000156664473877734
0.000118532125401551,0.000872316830726244,0.000135048289534777,0.000113372647701782,0.000643825691440551,0.000119362060056257,0.000347499374526035,0.000170972316363829,0.000220347518989522
0.000130599241002896,0.000114039427620325,0.000129409177220722,0.000371220036865319,0.000426392550161259,0.00287795985144577,0.000221517236524904,0.000288617207698429,0.00594105709254979
0.00132046410523948,0.000302719855339714,0.000113848509317475,0.000132206282231801,0.000134921611200517,0.000112532515334147,0.00104335498141792,0.000264177619049847,0.000297046541713848
0.000164438303319891,0.000134583871170419,0.000704822575867257,0.000766246781521652,0.000136523041826032,0.000132646319162579,0.000606592572070353,0.000605175217758507,0.000168524656919491
0.00028170850487289,0.000123560270727687,0.000284214050460171,0.000538401045374972,0.000240587682430204,0.000249700910097009,0.000205984625464945,0.000784779270921116,0.00034230171218213
0.000316824063009534,0.000276829203007391,0.00018581788094314,0.0010223120105757,0.000142427958041037,0.000179465079831923,0.000191996440754828,0.000278975741647088,0.000545502633840449
0.000426960460122935,0.000142563908499072,0.000110706615663049,0.000147257722475261,0.00046560224395043,0.000202693753946442,0.000830302269786878,0.000225550999048621,0.000146736471119723
0.000126310207556355,0.000442097272798516,0.00024388657553728,0.000135454662527865,0.000158222121907905,0.00255109439960304,0.000150685329526977,0.000166441266404347,0.000194042993098732
0.000324244502455103,0.00012642603968008,0.000133540161449768,0.000408447735449246,0.0001748813537728,0.000348552090298497,0.000270382208829546,0.000220879546400303,0.000125530328319403
0.00014108219266789,0.000164658221793855,0.000114466883711776,0.000242726689275947,0.000338447409340582,0.000125768658806092,0.00113845063931055,0.000214980183195477,0.000208259415418786
0.00018119453465701,0.00428968590721471,0.000653815826370121,0.000112277600892244,0.000289025506621292,0.000110304541582045,0.00011536785953015,0.000864918965703843,0.000197643625071796
0.000124211905010298,0.000997274164493618,0.000314017045649411,0.00121375567483187,0.000125247739723015,0.00915800307983397,0.000410850755996628,0.000317957906823978,0.000142899284581687
0.000269509888649719,0.000214528023522977,0.00148483959763543,0.000217676795937578,0.000956684178624839,0.00163922677608214,0.000122999060670642,0.00144837503266456,0.000838966793262006
0.000117984632756135,0.000124038581777512,0.000212016286929339,0.000225399919273184,0.000331682628831713,0.00189198484558595,0.000266280531990229,0.00013154112712497,0.000131340740925714
0.00034618409913674,0.000141599486117561,0.000357937082606172,0.000115122304821031,0.000154907676931387,0.000493430046162956,0.000129099351894315,0.00107080417082532,0.000241338090365319
0.000148268057208216,0.000200715056836603,0.000311874731331766,0.000284577191722101,0.00016332668129678,0.000124383982437774,0.000191493984681201,0.00127359610683123,0.000265396734826893
0.000228804882195392,0.000291972797972396,0.000118697580176025,0.00313938061084392,0.000283347861933674,0.000112045354074814,0.000174423447995814,0.000452750707619559,0.000151670134544214
0.000345387822983833,0.000173814587004979,0.00120157252701454,0.000517625858452295,0.00109514882108511,0.000236993838679623,0.00131309672040519,0.000177381377770888,0.000127927948124989
0.000169757488446224,0.000150979854570172,0.000119815752989699,0.000162108105338895,0.000157102622323537,0.000158756186738431,0.00168077538088691,0.000139314984260835,0.000240820965904534
0.000204650209552939,0.000157901744767399,0.00011985856486964,0.000382282583842604,0.000153118556055277,0.000113484799925568,0.000178078013477637,0.000208910906755542,0.000353239558254788
0.000490698189046476,0.000116478568635705,0.000695820895168979,0.000235727649280616,0.000256716148291496,0.000763576325383093,0.000312769475124771,0.000295477863644316,0.00041239299748038
0.000559058369728227,0.000315100129667536,0.000174680487206089,0.000230346243481067,0.000132279429756625,0.000123384001606894,0.00038905470886769,0.000275310955803197,0.000252459355414329
0.000304563958819315,0.000121453413956264,0.000542772236196884,0.000141911994327675,0.000208123327423024,0.000123182960198928,0.00029113282407652,0.000120174409342656,0.000293796205234232
0.000773857327925708,0.000110189882684977,0.000666526287471779,0.000231710388047868,0.00054711677759525,0.000261636580781076,0.000670193816487887,0.000133226337551119,0.000741740800129494
0.000579661206622015,0.000736530525650466,0.000160428479083686,0.000209032032632836,0.000367380499412512,0.000143296379165685,0.000307879731123045,0.000166214740126381,0.000153762778710141
0.000279529715287288,0.000576975734912877,0.000393452606949656,0.000170595514933025,0.00015637197738906,0.000324627540113834,0.00030868976748623,0.000260828684768622,0.000144029921435198
0.000173102165064388,0.000146868623117123,0.000147383348126674,0.000248671763919684,0.000199580963543996,0.00133622752387151,0.000118965419808452,0.000145774826428953,0.000165850458711981
0.000216551833835613,0.000238469539436239,0.000154406718973179,0.000114697860279806,0.00019817581040452,0.000130482239652117,0.000256825228667423,0.000164973641245986,0.000113227872147609
0.000149267906249132,0.000305099797297311,0.000137464981674439,0.000140436019636663,0.000202065169971064,0.000466164578517382,0.00303976227153573,0.000190638593792079,0.000115689909871916
0.000344168038790476,0.000243741002638896,0.000117399176880632,0.000294366088004001,0.000148037034247415,0.000271637866913564,0.00013712068987784,0.000254374698883105,0.000148675372901273
0.00123783121620204,0.000192413989755257,0.00213850165962354,0.003360215298007,0.000233871679464169,0.000189170464975312,0.000484173875741984,0.000599539978754607,0.000565080459248884
0.000317040414532315,0.000286048085014536,0.000153424673961674,0.000286690542495077,0.000114823610412597,0.000266852597888563,0.000617537298731522,0.000238021081198718,0.000418661429430648
0.000711519541518878,0.00013114411466709,0.000145501596940114,0.000274702360547737,0.000229875594733608,0.000224744462573802,0.00025017400305254,0.000152107812114016,0.000151857644437967
0.000146434829896748,0.000161374196312827,0.00364733464830011,0.000226839375589907,0.000195294208811893,0.000387433454412392,0.000287579947160629,0.00115055523256554,0.00202773465824708
0.000429976207059372,0.000199548313843482,0.000452535528522799,0.00236734390907193,0.000129021035578023,0.000122499593073555,0.000115961485367951,0.000300403243547786,0.000114387089532951
0.000131198118526281,0.00260672489310735,0.000234286052871603,0.000120922890414774,0.000327426567178397,0.000109953530299903,0.000440522630724795,0.000230870583895589,0.00513470650372102
0.000253605376869387,0.000222335207009971,0.000127792426182768,0.000114633743958661,0.00142502422950854,0.000190101984882687,0.00392293195468062,0.000191088935276989,0.000267403948333577
0.000682721891315288,0.000221411519512499,0.000164377082945394,0.000552188092053676,0.00124729425751047,0.000184497592552189,0.000176104561266232,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
501,501,501,501,501,501,501,501,501
